18.421,0.666,85.7
18.506,0.666,85.7
18.591,0.666,85.7
18.676,0.666,85.7
18.762,0.666,85.8
18.932,0.666,85.8
19.018,0.666,85.8
19.103,0.666,85.8
19.188,0.666,85.8
19.273,0.666,85.9
19.359,0.666,85.9
19.444,0.666,85.9
19.529,0.666,85.9
19.614,0.666,86.0
19.7,0.666,86.0
19.785,0.777,86.0
19.87,0.777,86.1
19.956,0.777,86.1
20.041,0.777,86.1
20.211,0.777,86.2
20.297,0.777,86.2
20.382,0.777,86.2
20.467,0.777,86.3
20.553,0.777,86.3
20.638,0.777,86.3
20.723,0.777,86.3
20.808,0.777,86.4
20.894,0.777,86.4
20.979,0.777,86.5
21.064,0.777,86.5
21.235,0.777,86.5
21.32,0.777,86.5
21.405,0.777,86.6
21.491,0.777,86.6
21.576,0.888,86.6
21.661,0.888,86.7
21.746,0.888,86.7
21.832,0.888,86.7
21.917,0.888,86.8
22.088,0.888,86.8
22.173,0.888,86.8
22.258,0.888,86.9
22.343,0.888,86.9
22.429,0.888,86.9
22.514,0.888,87.0
22.599,0.888,87.0
22.685,0.888,87.0
22.77,0.888,87.1
22.94,0.888,87.1
23.026,0.888,87.1
23.111,0.888,87.2
23.196,0.888,87.2
23.282,0.888,87.2
23.367,0.888,87.3
23.452,0.888,87.3
23.623,0.888,87.3
23.708,0.888,87.4
23.793,0.888,87.4
23.878,0.888,87.4
23.964,0.999,87.5
24.049,0.999,87.5
24.134,0.999,87.5
24.22,0.999,87.6
24.39,0.999,87.6
24.475,0.999,87.6
24.561,0.999,87.7
24.646,0.999,87.7
24.731,0.999,87.7
24.817,0.999,87.8
24.902,0.999,87.8
25.072,0.999,87.8
25.158,0.999,87.9
25.243,0.999,87.9
25.328,0.999,87.9
25.414,0.999,88.0
25.499,0.999,88.0
25.584,0.999,88.0
25.755,0.999,88.1
25.84,0.999,88.1
25.925,0.999,88.1
26.01,0.999,88.2
26.096,0.999,88.2
26.181,0.999,88.3
26.352,0.999,88.3
26.437,0.999,88.3
26.522,0.999,88.4
26.607,0.999,88.4
26.693,0.999,88.4
26.778,0.999,88.5
26.863,0.999,88.5
27.034,0.999,88.5
27.119,0.999,88.6
27.204,0.999,88.6
27.29,0.999,88.6
27.375,0.999,88.7
27.546,0.999,88.7
27.631,0.999,88.7
27.716,0.999,88.8
27.801,0.999,88.8
27.887,0.999,88.8
27.972,0.999,88.9
28.143,0.999,88.9
28.228,0.999,88.9
28.313,0.999,89.0
28.398,0.999,89.0
28.484,0.999,89.0
28.569,0.999,89.1
28.739,0.999,89.1
28.825,0.999,89.1
28.91,0.999,89.2
28.995,0.999,89.2
29.081,0.999,89.2
29.166,0.999,89.3
29.251,0.999,89.3
29.422,0.999,89.3
29.507,1.11,89.4
29.592,1.11,89.4
29.678,1.11,89.4
29.763,1.11,89.4
29.848,1.11,89.5
30.019,1.11,89.5
30.104,1.11,89.5
30.189,1.11,89.5
30.275,1.11,89.6
30.36,1.11,89.6
30.53,1.11,89.6
30.616,1.11,89.6
30.701,1.11,89.7
30.786,1.11,89.7
30.871,1.11,89.7
30.957,1.11,89.7
31.127,1.11,89.7
31.213,1.11,89.7
31.298,1.11,89.7
31.383,1.11,89.8
31.468,1.11,89.8
31.554,1.11,89.8
31.724,1.11,89.8
31.81,1.11,89.8
31.895,1.11,89.8
31.98,1.11,89.8
32.065,1.11,89.8
32.151,1.11,89.9
32.321,1.11,89.9
32.407,1.11,89.9
32.492,1.11,89.9
32.577,1.11,89.9
32.662,1.11,89.9
32.748,1.11,90.0
32.918,1.11,90.0
33.003,1.11,90.0
33.089,1.11,90.0
33.174,1.11,90.0
33.259,1.11,90.0
33.345,1.11,90.0
33.515,1.11,90.0
33.6,1.11,90.0
33.686,1.11,90.0
33.771,1.11,90.0
33.856,1.11,90.1
33.942,1.11,90.1
34.112,1.11,90.1
34.197,1.11,90.1
34.283,1.11,90.1
34.368,1.11,90.1
34.453,1.11,90.1
34.624,1.11,90.1
34.709,1.11,90.2
34.794,1.11,90.2
34.88,1.11,90.2
34.965,1.11,90.2
35.05,1.11,90.2
35.221,1.11,90.2
35.306,1.11,90.2
35.391,1.11,90.2
35.477,1.11,90.2
35.562,1.11,90.2
35.647,1.11,90.2
35.818,1.11,90.2
35.903,1.11,90.3
35.988,1.11,90.3
36.074,1.11,90.3
36.159,1.11,90.3
36.244,1.11,90.3
36.415,1.11,90.3
36.5,1.11,90.3
36.585,0.999,90.3
36.671,0.999,90.3
36.756,0.999,90.3
36.841,0.999,90.4
37.012,0.999,90.4
37.097,0.999,90.4
37.182,0.999,90.4
37.268,0.999,90.4
37.353,0.999,90.4
37.438,0.999,90.4
37.609,0.999,90.4
37.694,0.999,90.4
37.779,0.999,90.4
37.864,0.999,90.4
37.95,0.999,90.4
38.035,0.999,90.5
38.206,0.999,90.5
38.291,0.999,90.4
38.376,0.999,90.5
38.461,0.999,90.5
38.547,0.999,90.5
38.717,0.999,90.5
38.803,0.999,90.5
38.888,0.999,90.5
38.973,0.999,90.5
39.058,0.999,90.5
39.144,0.999,90.5
39.314,0.999,90.5
39.4,0.999,90.5
39.485,0.999,90.5
39.57,0.999,90.5
39.655,0.999,90.5
39.741,0.999,90.5
39.911,0.999,90.5
39.996,0.999,90.5
40.082,0.999,90.5
40.167,0.999,90.5
40.252,0.999,90.5
40.338,0.999,90.5
40.508,0.999,90.5
40.593,0.999,90.5
40.679,0.999,90.5
40.764,0.999,90.5
40.849,0.999,90.5
40.935,0.999,90.5
41.105,0.999,90.5
41.19,0.999,90.5
41.276,0.999,90.5
41.361,0.999,90.5
41.446,0.999,90.5
41.532,0.999,90.5
41.617,0.999,90.5
41.787,0.999,90.5
41.873,0.999,90.5
41.958,0.999,90.5
42.043,0.999,90.5
42.128,0.999,90.5
42.214,0.999,90.5
42.384,0.999,90.5
42.47,0.999,90.5
42.555,0.999,90.5
42.64,0.999,90.5
42.725,0.999,90.5
42.811,0.999,90.4
42.896,0.999,90.4
43.067,0.999,90.4
43.152,0.999,90.4
43.237,0.999,90.4
43.322,0.999,90.4
43.408,0.999,90.4
43.493,0.999,90.4
43.578,0.999,90.4
43.664,0.999,90.4
43.834,0.999,90.4
43.919,0.999,90.4
44.005,0.999,90.4
44.09,0.999,90.4
44.175,0.999,90.3
44.26,0.999,90.3
44.346,0.999,90.3
44.431,0.999,90.3
44.602,0.999,90.3
44.687,0.999,90.3
44.772,0.999,90.3
44.857,0.999,90.3
44.943,0.999,90.2
45.028,0.999,90.2
45.113,0.999,90.2
45.284,0.999,90.2
45.369,0.999,90.2
45.454,0.999,90.2
45.54,0.999,90.2
45.625,0.999,90.2
45.71,0.999,90.1
45.796,0.999,90.1
45.881,0.999,90.1
46.051,0.999,90.1
46.137,0.999,90.1
46.222,0.999,90.1
46.307,0.999,90.1
46.392,0.999,90.1
46.478,0.999,90.0
46.563,0.999,90.0
46.648,0.999,90.0
46.819,0.999,90.0
46.904,0.999,90.0
46.989,0.999,90.0
47.075,0.999,90.0
47.16,0.999,90.0
47.245,0.999,89.9
47.331,0.999,89.9
47.501,0.999,89.9
47.586,0.999,89.9
47.672,0.999,89.9
47.757,0.999,89.9
47.842,0.999,89.9
47.928,0.999,89.9
48.013,0.999,89.8
48.183,0.999,89.8
48.269,0.999,89.8
48.354,0.999,89.8
48.439,0.999,89.8
48.525,0.999,89.8
48.61,0.999,89.8
48.78,0.999,89.8
48.866,0.999,89.7
48.951,0.999,89.7
49.036,0.999,89.7
49.121,0.999,89.7
49.207,0.999,89.7
49.292,0.999,89.7
49.463,0.999,89.7
49.548,0.999,89.6
49.633,0.999,89.6
49.718,0.999,89.6
49.804,0.999,89.6
49.889,0.999,89.6
49.974,0.999,89.6
50.145,0.999,89.6
50.23,0.999,89.6
50.315,0.999,89.6
50.401,0.999,89.5
50.486,0.999,89.5
50.571,0.999,89.5
50.742,0.999,89.5
50.827,0.999,89.5
50.912,0.999,89.5
50.998,0.999,89.5
51.083,0.999,89.5
51.168,0.999,89.4
51.253,0.999,89.4
51.424,0.999,89.4
51.509,0.999,89.4
51.595,0.999,89.4
51.68,0.999,89.4
51.765,0.999,89.4
51.85,0.999,89.3
51.936,0.999,89.3
52.106,0.999,89.3
52.192,0.999,89.3
52.277,0.999,89.3
52.362,0.999,89.3
52.447,0.999,89.3
52.533,0.999,89.3
52.703,0.999,89.3
52.789,0.999,89.2
52.874,0.999,89.2
52.959,1.11,89.2
53.044,1.11,89.2
53.13,1.11,89.2
53.215,1.11,89.2
53.385,1.11,89.2
53.471,1.11,89.2
53.556,1.11,89.2
53.641,1.11,89.2
53.727,1.11,89.1
53.812,1.11,89.1
53.982,1.11,89.1
54.068,1.11,89.1
54.153,1.11,89.1
54.238,1.11,89.1
54.324,1.11,89.1
54.409,1.11,89.1
54.494,1.11,89.1
54.665,1.11,89.1
54.75,1.11,89.0
54.835,1.11,89.0
54.921,1.11,89.0
55.006,1.11,89.0
55.091,1.11,89.0
55.176,1.11,89.0
55.347,1.11,89.0
55.432,1.11,89.0
55.517,1.11,89.0
55.603,1.11,89.0
55.688,1.11,89.0
55.773,1.11,89.0
55.859,1.11,89.0
55.944,1.11,89.0
56.114,1.11,89.0
56.2,1.11,89.0
56.285,1.11,89.0
56.37,1.11,89.0
56.456,1.11,89.0
56.541,1.11,89.1
56.626,1.11,89.1
56.711,1.11,89.1
56.797,1.11,89.2
56.967,1.11,89.2
57.053,1.11,89.3
57.138,1.11,89.4
57.223,1.11,89.5
57.308,1.11,89.5
57.394,1.11,89.6
57.479,1.11,89.7
57.564,1.11,89.8
57.65,1.11,89.9
57.82,1.11,90.0
57.905,1.11,90.2
57.991,1.11,90.3
58.076,1.11,90.4
58.161,1.11,90.5
58.246,1.11,90.7
58.332,1.11,90.8
58.417,1.11,90.9
58.588,1.11,91.1
58.673,1.11,91.2
58.758,1.11,91.4
58.843,1.11,91.6
58.929,1.11,91.7
59.014,1.11,91.9
59.099,0.999,92.1
59.185,0.999,92.3
59.27,0.999,92.5
59.355,0.999,92.7
59.526,0.999,92.9
59.611,0.999,93.1
59.696,0.999,93.4
59.782,0.999,93.6
59.867,0.999,93.8
59.952,0.999,94.1
60.037,0.999,94.4
60.123,0.888,94.6
60.208,0.888,94.9
60.293,0.888,95.2
60.464,0.888,95.5
60.549,0.888,95.8
60.634,0.888,96.2
60.72,0.888,96.5
60.805,0.888,96.8
60.89,0.777,97.2
60.975,0.777,97.5
61.061,0.777,97.8
61.146,0.777,98.2
61.231,0.777,98.5
61.317,0.666,98.9
61.402,0.666,99.3
61.487,0.666,99.6
61.658,0.666,100.0
61.743,0.555,100.4
61.828,0.555,100.8
61.914,0.555,101.2
61.999,0.555,101.5
62.084,0.555,101.9
62.169,0.444,102.4
62.255,0.444,102.8
62.34,0.444,103.2
62.425,0.333,103.6
62.51,0.333,104.1
62.596,0.333,104.5
62.681,0.222,105.0
62.766,0.222,105.4
62.852,0.222,105.9
62.937,0.111,106.4
63.022,0.111,106.9
63.107,0.111,107.4
63.193,0.0,107.9
63.278,0.0,108.4
63.363,0.0,108.9
63.449,0.0,109.4
63.534,-0.111,109.9
63.619,-0.111,110.5
63.704,-0.222,111.0
63.79,-0.222,111.6
63.875,-0.222,112.1
63.96,-0.333,112.7
63.96,-0.333,113.3
64.046,-0.444,113.9
64.131,-0.444,114.5
64.216,-0.444,115.1
64.301,-0.555,115.7
64.387,-0.555,116.3
64.472,-0.666,117.0
64.557,-0.666,117.6
64.642,-0.777,118.2
64.642,-0.777,118.9
64.728,-0.888,119.5
64.813,-0.888,120.2
64.898,-0.999,120.9
64.984,-0.999,121.6
65.069,-1.11,122.3
65.069,-1.11,123.0
65.154,-1.221,123.6
65.239,-1.221,124.4
65.325,-1.332,125.1
65.41,-1.443,125.8
65.41,-1.443,126.5
65.495,-1.554,127.3
65.581,-1.554,128.0
65.581,-1.666,128.8
65.666,-1.777,129.5
65.751,-1.777,130.3
65.751,-1.888,131.0
65.836,-1.888,131.8
65.922,-1.999,132.5
65.922,-2.11,133.3
66.007,-2.11,134.1
66.092,-2.221,134.8
66.092,-2.332,135.6
66.178,-2.332,136.4
66.178,-2.443,137.2
66.263,-2.554,137.9
66.348,-2.665,138.7
66.348,-2.665,139.5
66.433,-2.776,140.3
66.433,-2.887,141.0
66.519,-2.887,141.8
66.519,-2.998,142.6
66.519,-3.109,143.4
66.604,-3.22,144.2
66.604,-3.22,145.0
66.689,-3.331,145.8
66.689,-3.442,146.6
66.774,-3.553,147.4
66.774,-3.553,148.2
66.86,-3.664,149.0
66.86,-3.775,149.7
66.86,-3.886,150.6
66.945,-3.997,151.4
66.945,-3.997,152.2
66.945,-4.108,153.0
67.03,-4.219,153.8
67.03,-4.33,154.5
67.03,-4.441,155.3
67.116,-4.441,156.1
67.116,-4.552,156.9
67.116,-4.663,157.7
67.116,-4.774,158.6
67.116,-4.774,159.3
67.201,-4.886,160.1
67.201,-4.997,160.9
67.201,-5.108,161.7
67.201,-5.219,162.5
67.201,-5.219,163.3
67.201,-5.33,164.1
67.286,-5.441,164.9
67.286,-5.552,165.7
67.286,-5.663,166.5
67.286,-5.774,167.3
67.286,-5.774,168.1
67.286,-5.885,168.9
67.286,-5.996,169.7
67.286,-6.107,170.4
67.286,-6.218,171.2
67.286,-6.329,172.0
67.286,-6.329,172.8
67.286,-6.44,173.6
67.201,-6.551,174.4
67.201,-6.662,175.2
67.201,-6.773,176.0
67.201,-6.773,176.8
67.201,-6.884,177.6
67.201,-6.995,178.4
67.201,-7.106,179.2
67.201,-7.217,180.0
67.116,-7.217,180.8
67.116,-7.328,181.6
67.116,-7.439,182.3
67.116,-7.55,183.1
67.03,-7.661,183.9
67.03,-7.772,184.7
67.03,-7.772,185.5
67.03,-7.883,186.3
66.945,-7.994,187.1
66.945,-8.106,187.8
66.945,-8.217,188.6
66.86,-8.217,189.4
66.86,-8.328,190.2
66.774,-8.439,191.0
66.774,-8.55,191.7
66.774,-8.55,192.5
66.689,-8.661,193.3
66.689,-8.772,194.1
66.604,-8.883,194.8
66.604,-8.883,195.6
66.519,-8.994,196.4
66.519,-9.105,197.2
66.433,-9.105,197.9
66.433,-9.216,198.7
66.348,-9.327,199.4
66.348,-9.438,200.2
66.263,-9.438,201.0
66.263,-9.549,201.7
66.178,-9.66,202.5
66.178,-9.66,203.2
66.092,-9.771,204.0
66.007,-9.771,204.8
66.007,-9.882,205.6
65.922,-9.993,206.3
65.922,-9.993,207.1
65.836,-10.104,207.9
65.836,-10.215,208.6
65.751,-10.215,209.4
65.666,-10.326,210.2
65.666,-10.437,210.9
65.581,-10.437,211.7
65.495,-10.548,212.5
65.495,-10.548,213.2
65.41,-10.659,214.0
65.325,-10.77,214.8
65.239,-10.77,215.5
65.239,-10.881,216.3
65.154,-10.881,217.1
65.069,-10.992,217.8
64.984,-10.992,218.6
64.984,-11.103,219.4
64.898,-11.103,220.2
64.813,-11.214,220.9
64.728,-11.214,221.7
64.642,-11.326,222.4
64.642,-11.326,223.2
64.557,-11.437,224.0
64.472,-11.437,224.8
64.387,-11.548,225.5
64.301,-11.548,226.3
64.216,-11.659,227.1
64.131,-11.659,227.8
64.046,-11.659,228.6
63.96,-11.77,229.3
63.96,-11.77,230.1
63.875,-11.881,230.9
63.79,-11.881,231.6
63.704,-11.881,232.4
63.619,-11.992,233.1
63.534,-11.992,233.9
63.449,-11.992,234.6
63.363,-12.103,235.4
63.278,-12.103,236.2
63.193,-12.103,236.9
63.107,-12.214,237.6
63.022,-12.214,238.4
62.937,-12.214,239.1
62.852,-12.325,239.8
62.766,-12.325,240.5
62.681,-12.325,241.2
62.596,-12.325,241.9
62.51,-12.436,242.7
62.425,-12.436,243.3
62.34,-12.436,244.0
62.255,-12.436,244.7
62.169,-12.547,245.4
62.084,-12.547,246.1
61.999,-12.547,246.7
61.914,-12.547,247.4
61.828,-12.547,248.1
61.743,-12.658,248.7
61.658,-12.658,249.4
61.572,-12.658,250.0
61.572,-12.658,250.6
61.487,-12.658,251.3
61.402,-12.658,251.9
61.317,-12.769,252.5
61.231,-12.769,253.0
61.146,-12.769,253.6
61.061,-12.769,254.2
60.975,-12.769,254.7
60.89,-12.769,255.2
60.805,-12.769,255.7
60.72,-12.769,256.2
60.634,-12.769,256.7
60.549,-12.769,257.2
60.464,-12.769,257.6
60.378,-12.88,258.1
60.293,-12.88,258.5
60.208,-12.88,258.9
60.123,-12.88,259.4
60.037,-12.88,259.8
59.952,-12.88,260.2
59.867,-12.88,260.6
59.782,-12.88,261.0
59.696,-12.88,261.3
59.611,-12.88,261.7
59.526,-12.88,262.1
59.44,-12.88,262.4
59.355,-12.88,262.8
59.27,-12.88,263.1
59.185,-12.88,263.4
59.099,-12.88,263.8
59.014,-12.88,264.1
58.929,-12.88,264.4
58.843,-12.88,264.7
58.843,-12.88,264.9
58.758,-12.88,265.2
58.673,-12.88,265.4
58.588,-12.88,265.7
58.502,-12.88,265.9
58.417,-12.88,266.1
58.332,-12.88,266.3
58.246,-12.88,266.5
58.161,-12.88,266.7
58.076,-12.88,266.9
57.991,-12.88,267.1
57.905,-12.88,267.3
57.82,-12.88,267.4
57.735,-12.88,267.6
57.65,-12.88,267.8
57.564,-12.88,267.9
57.479,-12.88,268.1
57.394,-12.88,268.2
57.308,-12.88,268.4
57.223,-12.88,268.5
57.138,-12.88,268.7
57.053,-12.88,268.8
56.967,-12.88,268.9
56.882,-12.88,269.0
56.797,-12.88,269.1
56.711,-12.88,269.2
56.626,-12.88,269.3
56.541,-12.88,269.4
56.456,-12.88,269.4
56.37,-12.88,269.5
56.285,-12.88,269.5
56.2,-12.88,269.5
56.114,-12.88,269.5
56.029,-12.88,269.5
55.944,-12.88,269.5
55.944,-12.88,269.5
55.859,-12.88,269.5
55.773,-12.88,269.5
55.688,-12.88,269.5
55.603,-12.88,269.5
55.517,-12.88,269.5
55.432,-12.88,269.5
55.347,-12.88,269.5
55.262,-12.88,269.5
55.176,-12.88,269.5
55.091,-12.88,269.5
55.006,-12.991,269.6
54.921,-12.991,269.6
54.835,-12.991,269.6
54.75,-12.991,269.6
54.665,-12.991,269.6
54.579,-12.991,269.6
54.494,-12.991,269.6
54.409,-12.991,269.6
54.324,-12.991,269.6
54.238,-12.991,269.6
54.153,-12.991,269.6
54.068,-12.991,269.6
53.982,-12.991,269.6
53.897,-12.991,269.6
53.812,-12.991,269.6
53.727,-12.991,269.6
53.641,-12.991,269.6
53.556,-12.991,269.6
53.471,-12.991,269.6
53.385,-12.991,269.6
53.3,-12.991,269.7
53.215,-12.991,269.7
53.13,-12.991,269.7
53.044,-12.991,269.7
52.959,-12.991,269.7
52.874,-12.991,269.7
52.789,-12.991,269.7
52.703,-12.991,269.7
52.618,-12.991,269.7
52.533,-12.991,269.7
52.447,-12.991,269.7
52.362,-12.991,269.7
52.277,-12.991,269.7
52.192,-12.991,269.8
52.106,-12.991,269.8
52.021,-12.991,269.8
51.936,-12.991,269.8
51.85,-12.991,269.8
51.765,-12.991,269.8
51.68,-12.991,269.8
51.595,-12.991,269.8
51.509,-12.991,269.8
51.424,-12.991,269.8
51.339,-12.991,269.8
51.253,-12.991,269.8
51.168,-12.991,269.8
51.168,-12.991,269.8
51.083,-12.991,269.8
50.998,-12.991,269.8
50.912,-12.991,269.8
50.827,-12.991,269.8
50.742,-12.991,269.9
50.657,-12.991,269.9
50.571,-12.991,269.9
50.486,-12.991,269.9
50.401,-12.991,269.9
50.315,-12.991,269.9
50.23,-12.991,269.9
50.145,-12.991,269.9
50.06,-12.991,269.9
49.974,-12.991,269.9
49.889,-12.991,269.9
49.804,-12.991,269.9
49.718,-12.991,269.9
49.633,-12.991,269.9
49.548,-12.991,269.9
49.463,-12.991,269.9
49.377,-12.991,269.9
49.292,-12.991,269.9
49.207,-12.991,270.0
49.121,-12.991,270.0
49.036,-12.991,270.0
48.951,-12.991,270.0
48.866,-12.991,270.0
48.78,-12.991,270.0
48.695,-12.991,270.0
48.61,-12.991,270.0
48.525,-12.991,270.0
48.439,-12.991,270.0
48.354,-12.991,270.0
48.269,-12.991,270.0
48.183,-12.991,270.0
48.013,-12.991,270.0
47.928,-12.991,270.0
47.842,-12.991,270.0
47.757,-12.991,270.0
47.672,-12.991,270.0
47.586,-12.991,270.0
47.501,-12.991,270.0
47.416,-12.991,270.0
47.331,-12.991,270.0
47.245,-12.991,270.0
47.16,-12.991,270.0
47.075,-12.991,270.0
46.989,-12.991,270.0
46.904,-12.991,270.0
46.819,-12.991,270.0
46.734,-12.991,270.0
46.648,-12.991,270.0
46.563,-12.991,270.0
46.478,-12.991,270.1
46.392,-12.991,270.1
46.307,-12.991,270.1
46.137,-12.991,270.1
46.051,-12.991,270.1
45.966,-12.991,270.1
45.881,-12.991,270.1
45.796,-12.991,270.1
45.71,-12.991,270.1
45.625,-12.991,270.1
45.54,-12.991,270.1
45.454,-12.991,270.1
45.369,-12.991,270.1
